date,city,country,temp_high_c,temp_low_c,precipitation_mm,humidity_pct,condition
2021-03-15,Sydney,Australia,19.8,15.5,0.0,66.8,Partly Cloudy
2021-03-15,Cairo,Egypt,18.7,9.2,0.1,42.1,Sunny
2021-03-16,New York,USA,1.1,-6.2,0.0,82.6,Overcast
2021-03-16,London,UK,12.6,-0.8,2.2,33.5,Clear
2021-03-16,Tokyo,Japan,10.0,-2.2,0.1,75.0,Sunny
2021-03-16,Sydney,Australia,23.9,16.1,0.5,75.9,Partly Cloudy
2021-03-16,Cairo,Egypt,17.2,8.2,0.3,61.9,Cloudy
2021-03-17,New York,USA,-1.7,-5.9,0.3,63.3,Snow
2021-03-17,London,UK,7.7,0.4,0.1,66.7,Cloudy
2021-03-17,Tokyo,Japan,10.6,-2.2,0.8,75.3,Light Rain
2021-03-17,Sydney,Australia,21.7,19.3,2.6,65.8,Light Rain
2021-03-17,Cairo,Egypt,16.9,7.9,0.0,69.9,Partly Cloudy
2021-03-18,New York,USA,-4.3,-6.8,1.3,83.6,Snow
2021-03-18,London,UK,10.0,-4.0,19.3,73.0,Heavy Rain
2021-03-18,Tokyo,Japan,3.5,-1.4,1.0,63.0,Snow
2021-03-18,Sydney,Australia,18.8,10.6,1.5,64.3,Partly Cloudy
2021-03-18,Cairo,Egypt,17.3,11.1,0.0,62.7,Partly Cloudy
2021-03-19,New York,USA,-2.3,-10.6,0.3,80.5,Snow
2021-03-19,London,UK,6.6,0.6,0.1,29.5,Cloudy
2021-03-19,Tokyo,Japan,7.9,-2.3,0.1,91.6,Sunny
2021-03-19,Sydney,Australia,25.8,14.4,0.8,64.0,Sunny
2021-03-19,Cairo,Egypt,17.4,10.7,0.0,68.3,Cloudy
2021-03-20,New York,USA,6.1,-5.6,0.2,64.6,Overcast
2021-03-20,London,UK,9.5,1.3,1.1,77.9,Cloudy
2021-03-20,Tokyo,Japan,7.0,3.7,0.4,76.3,Cloudy
2021-03-20,Sydney,Australia,22.9,16.9,0.1,48.6,Clear
2021-03-20,Cairo,Egypt,14.3,10.0,0.0,54.9,Light Rain
2021-03-21,New York,USA,2.3,-2.7,0.1,75.6,Partly Cloudy
2021-03-21,London,UK,10.4,1.1,0.2,56.8,Cloudy
2021-03-21,Tokyo,Japan,7.3,0.6,0.1,66.3,Drizzle
2021-03-21,Sydney,Australia,23.4,15.6,0.2,56.1,Sunny
2021-03-21,Cairo,Egypt,13.3,11.3,0.1,99,Partly Cloudy
2021-03-22,New York,USA,1.8,-7.5,0.0,47.7,Sunny
2021-03-22,London,UK,9.2,3.8,0.0,41.4,Clear
2021-03-22,Tokyo,Japan,5.2,-1.6,0.0,38.3,Sunny
2021-03-22,Sydney,Australia,22.1,16.6,0.4,51.9,Cloudy
2021-03-22,Cairo,Egypt,15.4,11.7,0.1,61.4,Cloudy
2021-03-23,New York,USA,0.4,-3.7,0.0,39.0,Overcast
2021-03-23,London,UK,10.6,1.3,0.1,20,Sunny
2021-03-23,Tokyo,Japan,7.5,-0.7,0.1,72.3,Overcast
2021-03-23,Sydney,Australia,19.2,13.9,0.9,33.8,Light Rain
2021-03-23,Cairo,Egypt,18.1,10.0,0.3,33.9,Clear
2021-03-24,New York,USA,7.1,-2.7,0.0,85.0,Overcast
2021-03-24,London,UK,12.3,-2.1,0.3,50.7,Sunny
2021-03-24,Tokyo,Japan,9.7,-2.8,0.9,83.6,Clear
2021-03-24,Sydney,Australia,25.6,11.1,0.1,20.9,Light Rain
2021-03-24,Cairo,Egypt,14.5,10.1,0.0,35.5,Light Rain
2021-03-25,New York,USA,8.0,-3.7,0.1,78.9,Partly Cloudy
2021-03-25,London,UK,9.1,1.6,0.2,87.4,Clear
2021-03-25,Tokyo,Japan,9.6,-0.3,0.5,99,Partly Cloudy
2021-03-25,Sydney,Australia,19.5,13.5,0.5,65.8,Sunny
2021-03-25,Cairo,Egypt,17.1,12.6,0.0,68.0,Cloudy
2021-03-26,New York,USA,4.7,-5.4,0.1,59.1,Snow
2021-03-26,London,UK,5.6,-2.4,0.0,70.1,Snow
2021-03-26,Tokyo,Japan,10.6,-3.7,12.5,43.9,Heavy Rain
2021-03-26,Sydney,Australia,23.1,10.6,0.1,63.8,Partly Cloudy
2021-03-26,Cairo,Egypt,19.5,11.7,1.0,42.4,Sunny
2021-03-27,New York,USA,6.0,-0.2,0.2,56.4,Snow
2021-03-27,London,UK,11.1,0.5,0.1,75.3,Clear
2021-03-27,Tokyo,Japan,4.7,-1.9,5.7,86.4,Snowfall
2021-03-27,Sydney,Australia,21.9,14.4,0.0,54.2,Clear
2021-03-27,Cairo,Egypt,19.5,6.9,0.0,87.8,Cloudy
2021-03-28,New York,USA,8.7,-4.5,0.1,34.4,Clear
2021-03-28,London,UK,9.3,-0.2,0.3,99,Light Rain
2021-03-28,Tokyo,Japan,8.9,0.3,2.5,46.4,Clear
2021-03-28,Sydney,Australia,18.7,12.1,0.0,59.5,Clear
2021-03-28,Cairo,Egypt,20.9,14.3,0.0,57.3,Sunny
2021-03-29,New York,USA,9.4,-1.3,0.5,52.3,Clear
2021-03-29,London,UK,14.6,1.7,0.3,70.8,Light Rain
2021-03-29,Tokyo,Japan,9.1,3.2,8.1,62.6,Heavy Rain
2021-03-29,Sydney,Australia,23.7,17.3,0.4,81.7,Cloudy
2021-03-29,Cairo,Egypt,18.6,10.4,0.2,41.2,Cloudy
2021-03-30,New York,USA,3.9,-1.4,0.8,75.4,Partly Cloudy
2021-03-30,London,UK,5.3,-1.6,3.4,52.8,Snow
2021-03-30,Tokyo,Japan,6.4,-0.4,0.2,63.1,Drizzle
2021-03-30,Sydney,Australia,23.6,10.5,0.1,69.4,Sunny
2021-03-30,Cairo,Egypt,18.4,10.6,0.0,77.8,Clear
2021-03-31,New York,USA,9.2,-4.0,0.0,73.5,Partly Cloudy
2021-03-31,London,UK,7.5,1.0,1.1,52.5,Cloudy
2021-03-31,Tokyo,Japan,9.6,6.1,3.6,99,Cloudy
2021-03-31,Sydney,Australia,17.0,15.0,0.1,40.3,Light Rain
2021-03-31,Cairo,Egypt,19.9,8.8,0.1,72.6,Clear
2021-04-01,New York,USA,6.4,-2.4,0.5,76.3,Partly Cloudy
2021-04-01,London,UK,10.3,1.8,0.6,27.3,Clear
2021-04-01,Tokyo,Japan,9.3,4.1,1.0,73.5,Clear
2021-04-01,Sydney,Australia,18.2,10.9,0.5,92.2,Sunny
2021-04-01,Cairo,Egypt,17.1,11.6,0.0,57.2,Sunny
2021-04-02,New York,USA,2.1,-3.7,0.9,24.2,Sunny
2021-04-02,London,UK,11.6,4.8,0.2,48.2,Sunny
2021-04-02,Tokyo,Japan,7.4,0.0,0.9,59.1,Drizzle
2021-04-02,Sydney,Australia,21.2,10.8,2.0,68.6,Clear
2021-04-02,Cairo,Egypt,18.6,15.1,0.0,68.2,Clear
2021-04-03,New York,USA,6.1,-2.4,0.0,55.6,Sunny
2021-04-03,London,UK,9.2,0.5,4.5,99,Clear
2021-04-03,Tokyo,Japan,11.5,-1.7,4.5,99,Cloudy
2021-04-03,Sydney,Australia,18.4,13.2,0.0,85.9,Clear
2021-04-03,Cairo,Egypt,22.3,8.2,0.0,50.0,Cloudy
2021-04-04,New York,USA,8.7,-1.7,0.3,63.8,Cloudy
2021-04-04,London,UK,10.3,2.9,3.2,84.0,Cloudy
2021-04-04,Tokyo,Japan,10.1,1.4,0.1,68.9,Sunny
2021-04-04,Sydney,Australia,17.5,12.1,0.5,78.1,Clear
2021-04-04,Cairo,Egypt,21.6,11.0,0.0,43.9,Light Rain
2021-04-05,New York,USA,7.7,1.3,0.3,72.7,Drizzle
2021-04-05,London,UK,15.0,2.7,1.4,53.1,Partly Cloudy
2021-04-05,Tokyo,Japan,14.0,1.8,0.4,65.0,Clear
2021-04-05,Sydney,Australia,17.3,9.5,2.0,65.8,Light Rain
2021-04-05,Cairo,Egypt,21.1,13.1,0.1,57.6,Sunny
2021-04-06,New York,USA,7.6,1.0,0.0,77.7,Partly Cloudy
2021-04-06,London,UK,13.1,3.5,0.7,70.9,Partly Cloudy
2021-04-06,Tokyo,Japan,8.2,0.4,0.1,84.5,Sunny
2021-04-06,Sydney,Australia,18.8,13.8,0.8,31.3,Cloudy
2021-04-06,Cairo,Egypt,26.7,13.0,0.0,71.5,Clear
2021-04-07,New York,USA,7.3,-2.5,0.9,42.9,Partly Cloudy
2021-04-07,London,UK,10.1,7.3,0.2,85.4,Partly Cloudy
2021-04-07,Tokyo,Japan,12.7,2.3,0.1,99,Light Rain
2021-04-07,Sydney,Australia,20.9,15.6,0.1,48.1,Light Rain
2021-04-07,Cairo,Egypt,17.5,10.8,0.1,75.2,Sunny
2021-04-08,New York,USA,8.0,1.9,0.0,71.4,Partly Cloudy
2021-04-08,London,UK,5.3,0.9,0.8,57.0,Partly Cloudy
2021-04-08,Tokyo,Japan,11.0,3.0,0.9,44.6,Light Rain
2021-04-08,Sydney,Australia,19.1,12.6,0.2,99,Cloudy
2021-04-08,Cairo,Egypt,20.7,16.2,0.0,53.2,Partly Cloudy
2021-04-09,New York,USA,4.8,2.1,0.2,74.6,Partly Cloudy
2021-04-09,London,UK,9.5,4.5,30.0,80.9,Heavy Rain
2021-04-09,Tokyo,Japan,8.4,6.4,1.0,78.8,Partly Cloudy
2021-04-09,Sydney,Australia,15.7,8.6,0.0,79.2,Cloudy
2021-04-09,Cairo,Egypt,22.1,13.7,0.0,62.4,Sunny
2021-04-10,New York,USA,8.0,-0.3,0.2,99,Cloudy
2021-04-10,London,UK,14.8,5.7,1.6,78.4,Sunny
2021-04-10,Tokyo,Japan,10.5,4.0,0.1,35.0,Light Rain
2021-04-10,Sydney,Australia,17.2,9.7,2.3,66.9,Light Rain
2021-04-10,Cairo,Egypt,18.7,10.8,0.1,42.6,Partly Cloudy
2021-04-11,New York,USA,4.4,-2.7,3.1,39.1,Partly Cloudy
2021-04-11,London,UK,9.2,3.1,0.1,44.6,Light Rain
2021-04-11,Tokyo,Japan,10.4,2.1,0.9,33.8,Light Rain
2021-04-11,Sydney,Australia,17.8,12.9,0.3,62.1,Clear
2021-04-11,Cairo,Egypt,21.6,12.2,0.1,66.3,Clear
2021-04-12,New York,USA,9.7,-5.4,0.0,52.7,Clear
2021-04-12,London,UK,14.6,4.7,1.4,55.7,Cloudy
2021-04-12,Tokyo,Japan,11.5,9.1,0.0,72.5,Sunny
2021-04-12,Sydney,Australia,14.6,12.6,0.5,59.7,Cloudy
2021-04-12,Cairo,Egypt,22.1,14.2,0.0,38.0,Cloudy
2021-04-13,New York,USA,10.2,-0.1,0.1,71.1,Sunny
2021-04-13,London,UK,8.3,3.1,0.4,62.6,Light Rain
2021-04-13,Tokyo,Japan,9.9,3.8,0.6,58.8,Cloudy
2021-04-13,Sydney,Australia,18.6,7.7,0.9,37.1,Sunny
2021-04-13,Cairo,Egypt,24.2,10.7,0.1,20,Cloudy
2021-04-14,New York,USA,5.1,2.4,0.7,68.0,Partly Cloudy
2021-04-14,London,UK,15.4,1.8,1.7,86.8,Sunny
2021-04-14,Tokyo,Japan,16.4,3.7,0.1,64.6,Partly Cloudy
2021-04-14,Sydney,Australia,17.6,12.0,0.1,62.0,Sunny
2021-04-14,Cairo,Egypt,19.5,15.5,0.1,20,Cloudy
2021-04-15,New York,USA,11.0,1.5,0.0,30.6,Sunny
2021-04-15,London,UK,14.0,5.1,0.3,38.3,Cloudy
2021-04-15,Tokyo,Japan,13.9,5.0,0.7,84.4,Partly Cloudy
2021-04-15,Sydney,Australia,16.5,10.7,2.9,34.4,Partly Cloudy
2021-04-15,Cairo,Egypt,25.8,16.3,0.2,47.4,Clear
2021-04-16,New York,USA,10.1,1.4,0.3,75.3,Cloudy
2021-04-16,London,UK,14.6,7.0,0.1,86.7,Sunny
2021-04-16,Tokyo,Japan,12.5,3.5,0.2,55.4,Clear
2021-04-16,Sydney,Australia,18.0,10.5,0.4,82.5,Cloudy
2021-04-16,Cairo,Egypt,19.8,11.1,0.0,64.5,Cloudy
2021-04-17,New York,USA,6.7,0.7,0.0,37.9,Drizzle
2021-04-17,London,UK,13.2,4.0,1.0,76.5,Clear
2021-04-17,Tokyo,Japan,14.3,7.7,0.5,62.1,Sunny
2021-04-17,Sydney,Australia,18.5,12.6,0.5,78.8,Partly Cloudy
2021-04-17,Cairo,Egypt,21.7,15.8,0.0,23.4,Sunny
2021-04-18,New York,USA,9.1,2.1,0.7,57.6,Partly Cloudy
2021-04-18,London,UK,12.2,3.6,0.6,67.8,Sunny
2021-04-18,Tokyo,Japan,13.0,5.2,0.0,25.9,Clear
2021-04-18,Sydney,Australia,18.3,10.2,0.1,55.1,Cloudy
2021-04-18,Cairo,Egypt,26.1,14.1,0.1,67.5,Partly Cloudy
2021-04-19,New York,USA,7.1,-0.3,0.0,62.7,Sunny
2021-04-19,London,UK,12.9,5.9,28.3,46.7,Heavy Rain
2021-04-19,Tokyo,Japan,14.1,4.3,2.0,35.0,Clear
2021-04-19,Sydney,Australia,21.0,11.3,0.4,84.1,Cloudy
2021-04-19,Cairo,Egypt,22.3,15.1,0.3,30.6,Light Rain
2021-04-20,New York,USA,6.4,-1.0,0.3,99,Sunny
2021-04-20,London,UK,10.9,5.6,1.1,22.3,Partly Cloudy
2021-04-20,Tokyo,Japan,19.5,4.0,0.2,59.7,Partly Cloudy
2021-04-20,Sydney,Australia,18.4,10.3,3.1,49.8,Cloudy
2021-04-20,Cairo,Egypt,21.1,19.0,0.1,47.0,Sunny
2021-04-21,New York,USA,7.6,4.0,0.4,42.9,Cloudy
2021-04-21,London,UK,11.1,5.6,0.2,71.1,Light Rain
2021-04-21,Tokyo,Japan,15.9,7.5,0.4,68.7,Partly Cloudy
2021-04-21,Sydney,Australia,11.7,9.7,0.3,94.4,Partly Cloudy
2021-04-21,Cairo,Egypt,21.0,17.0,0.0,77.8,Light Rain
2021-04-22,New York,USA,8.5,1.3,0.1,91.9,Partly Cloudy
2021-04-22,London,UK,14.5,4.7,1.1,54.1,Cloudy
2021-04-22,Tokyo,Japan,12.6,6.6,0.5,42.8,Partly Cloudy
2021-04-22,Sydney,Australia,16.3,9.5,9.4,64.9,Heavy Rain
2021-04-22,Cairo,Egypt,18.8,16.8,0.5,42.8,Clear
2021-04-23,New York,USA,8.1,2.6,0.2,89.7,Clear
2021-04-23,London,UK,19.9,6.2,1.9,56.5,Light Rain
2021-04-23,Tokyo,Japan,14.5,6.0,0.0,52.8,Clear
2021-04-23,Sydney,Australia,16.9,10.9,0.5,60.7,Clear
2021-04-23,Cairo,Egypt,24.7,13.3,0.0,71.1,Light Rain
2021-04-24,New York,USA,9.2,5.3,0.1,82.9,Light Rain
2021-04-24,London,UK,15.8,2.7,0.0,85.1,Clear
2021-04-24,Tokyo,Japan,16.4,3.0,0.7,88.4,Clear
2021-04-24,Sydney,Australia,16.9,10.4,0.0,55.9,Sunny
2021-04-24,Cairo,Egypt,25.1,17.6,0.0,83.9,Clear
2021-04-25,New York,USA,7.9,3.2,0.2,76.6,Partly Cloudy
2021-04-25,London,UK,11.8,4.6,0.2,32.4,Sunny
2021-04-25,Tokyo,Japan,15.9,5.7,0.0,81.7,Light Rain
2021-04-25,Sydney,Australia,16.2,9.0,0.2,64.8,Cloudy
2021-04-25,Cairo,Egypt,21.3,16.0,0.0,66.2,Cloudy
2021-04-26,New York,USA,15.4,1.8,0.1,76.1,Partly Cloudy
2021-04-26,London,UK,10.3,5.5,0.1,61.2,Sunny
2021-04-26,Tokyo,Japan,12.9,7.1,0.4,62.0,Clear
2021-04-26,Sydney,Australia,13.7,6.3,0.4,37.3,Partly Cloudy
2021-04-26,Cairo,Egypt,25.5,15.9,0.0,20,Partly Cloudy
2021-04-27,New York,USA,11.2,1.8,0.1,91.2,Clear
2021-04-27,London,UK,12.1,9.5,0.2,65.9,Clear
2021-04-27,Tokyo,Japan,18.5,7.5,0.0,58.9,Sunny
2021-04-27,Sydney,Australia,18.4,9.2,0.5,52.8,Partly Cloudy
2021-04-27,Cairo,Egypt,26.4,13.6,0.1,39.1,Light Rain
2021-04-28,New York,USA,10.6,7.8,1.0,72.2,Partly Cloudy
2021-04-28,London,UK,8.5,0.8,1.7,86.9,Clear
2021-04-28,Tokyo,Japan,16.5,3.8,0.1,91.3,Sunny
2021-04-28,Sydney,Australia,17.7,11.3,0.4,46.7,Clear
2021-04-28,Cairo,Egypt,26.1,18.7,0.0,35.2,Light Rain
2021-04-29,New York,USA,8.9,-0.4,0.3,98.6,Cloudy
2021-04-29,London,UK,17.6,4.8,0.2,56.2,Cloudy
2021-04-29,Tokyo,Japan,10.3,7.7,0.1,52.1,Clear
2021-04-29,Sydney,Australia,12.7,10.0,0.1,57.9,Clear
2021-04-29,Cairo,Egypt,24.2,18.4,0.0,76.6,Light Rain
2021-04-30,New York,USA,11.1,-0.4,0.9,58.2,Light Rain
2021-04-30,London,UK,17.0,3.0,0.2,41.8,Clear
2021-04-30,Tokyo,Japan,17.2,6.9,0.2,44.2,Cloudy
2021-04-30,Sydney,Australia,16.6,9.9,0.0,62.2,Sunny
2021-04-30,Cairo,Egypt,24.6,17.6,0.0,46.7,Sunny
2021-05-01,New York,USA,13.1,2.0,0.0,37.7,Clear
2021-05-01,London,UK,16.4,2.3,0.2,56.6,Cloudy
2021-05-01,Tokyo,Japan,18.4,5.9,21.4,69.5,Heavy Rain
2021-05-01,Sydney,Australia,16.5,10.0,0.0,20,Clear
2021-05-01,Cairo,Egypt,27.5,17.5,0.0,36.1,Partly Cloudy
2021-05-02,New York,USA,9.0,6.8,2.1,81.0,Clear
2021-05-02,London,UK,12.5,4.9,0.3,41.2,Partly Cloudy
2021-05-02,Tokyo,Japan,20.5,10.3,0.4,99,Clear
2021-05-02,Sydney,Australia,16.4,10.1,1.1,83.5,Partly Cloudy
2021-05-02,Cairo,Egypt,24.6,16.3,0.0,39.3,Sunny
2021-05-03,New York,USA,13.6,3.7,0.0,61.0,Partly Cloudy
2021-05-03,London,UK,15.5,4.2,29.3,67.0,Heavy Rain
2021-05-03,Tokyo,Japan,17.0,9.7,1.5,56.8,Sunny
2021-05-03,Sydney,Australia,16.3,2.4,0.0,50.2,Clear
2021-05-03,Cairo,Egypt,25.1,18.4,0.0,68.8,Light Rain
2021-05-04,New York,USA,16.8,3.2,0.0,57.3,Cloudy
2021-05-04,London,UK,17.9,2.6,1.8,52.2,Sunny
2021-05-04,Tokyo,Japan,13.8,8.3,0.4,62.9,Clear
2021-05-04,Sydney,Australia,17.8,8.4,2.5,65.4,Sunny
2021-05-04,Cairo,Egypt,24.0,19.2,4.5,57.2,Cloudy
2021-05-05,New York,USA,11.5,2.8,0.5,32.2,Cloudy
2021-05-05,London,UK,11.0,6.2,0.0,30.2,Sunny
2021-05-05,Tokyo,Japan,19.8,8.8,0.0,52.3,Partly Cloudy
2021-05-05,Sydney,Australia,16.2,7.7,4.4,65.2,Light Rain
2021-05-05,Cairo,Egypt,27.5,17.2,0.0,47.4,Cloudy
2021-05-06,New York,USA,14.2,5.6,0.1,67.7,Clear
2021-05-06,London,UK,11.0,6.0,3.5,74.8,Partly Cloudy
2021-05-06,Tokyo,Japan,16.9,8.5,0.0,94.6,Partly Cloudy
2021-05-06,Sydney,Australia,13.1,7.9,1.2,54.4,Partly Cloudy
2021-05-06,Cairo,Egypt,27.4,21.6,0.7,20,Partly Cloudy
2021-05-07,New York,USA,11.9,5.9,0.0,68.0,Sunny
2021-05-07,London,UK,16.5,7.4,0.4,74.9,Cloudy
2021-05-07,Tokyo,Japan,27.8,8.2,5.8,41.1,Heavy Rain
2021-05-07,Sydney,Australia,11.4,8.6,6.5,95.7,Heavy Rain
2021-05-07,Cairo,Egypt,28.1,19.2,0.0,66.5,Sunny
2021-05-08,New York,USA,15.2,6.9,0.2,22.4,Light Rain
2021-05-08,London,UK,15.5,6.3,0.1,63.4,Light Rain
2021-05-08,Tokyo,Japan,20.0,11.9,0.5,54.0,Cloudy
2021-05-08,Sydney,Australia,11.8,5.5,0.5,61.2,Cloudy
2021-05-08,Cairo,Egypt,26.9,17.8,0.7,44.8,Light Rain
2021-05-09,New York,USA,18.0,3.1,0.8,60.5,Partly Cloudy
2021-05-09,London,UK,15.7,7.7,3.5,54.5,Clear
2021-05-09,Tokyo,Japan,13.8,7.7,0.0,53.4,Light Rain
2021-05-09,Sydney,Australia,12.2,6.7,0.2,37.2,Cloudy
2021-05-09,Cairo,Egypt,25.9,19.2,0.0,51.6,Cloudy
2021-05-10,New York,USA,14.4,2.2,0.7,66.5,Sunny
2021-05-10,London,UK,17.0,9.2,2.0,66.0,Sunny
2021-05-10,Tokyo,Japan,13.0,11.0,1.1,99,Cloudy
2021-05-10,Sydney,Australia,17.1,6.0,0.5,24.9,Clear
2021-05-10,Cairo,Egypt,24.9,20.3,0.0,49.2,Cloudy
2021-05-11,New York,USA,16.4,2.0,0.1,59.6,Sunny
2021-05-11,London,UK,15.9,5.0,0.1,54.1,Light Rain
2021-05-11,Tokyo,Japan,18.9,10.7,2.0,31.7,Partly Cloudy
2021-05-11,Sydney,Australia,13.2,4.7,0.0,98.3,Partly Cloudy
2021-05-11,Cairo,Egypt,27.6,21.8,0.0,50.0,Partly Cloudy
2021-05-12,New York,USA,12.4,7.2,0.5,24.6,Sunny
2021-05-12,London,UK,16.8,7.8,0.1,86.0,Sunny
2021-05-12,Tokyo,Japan,18.5,13.4,0.4,59.0,Sunny
2021-05-12,Sydney,Australia,16.7,9.1,0.5,56.9,Sunny
2021-05-12,Cairo,Egypt,28.7,17.7,0.0,67.5,Hazy
2021-05-13,New York,USA,14.7,9.2,2.6,86.3,Light Rain
2021-05-13,London,UK,13.4,6.7,0.8,83.2,Partly Cloudy
2021-05-13,Tokyo,Japan,20.0,10.2,1.8,32.3,Clear
2021-05-13,Sydney,Australia,13.1,1.5,0.1,47.6,Light Rain
2021-05-13,Cairo,Egypt,27.7,19.7,0.0,45.2,Clear
2021-05-14,New York,USA,15.5,6.6,0.0,20.0,Partly Cloudy
2021-05-14,London,UK,13.2,6.8,2.0,42.0,Partly Cloudy
2021-05-14,Tokyo,Japan,18.4,10.6,2.0,41.6,Cloudy
2021-05-14,Sydney,Australia,13.0,8.1,0.2,75.0,Partly Cloudy
2021-05-14,Cairo,Egypt,26.9,18.6,0.1,55.7,Cloudy
2021-05-15,New York,USA,10.7,6.3,0.0,68.5,Light Rain
2021-05-15,London,UK,13.3,9.3,0.1,66.0,Cloudy
2021-05-15,Tokyo,Japan,15.6,8.7,0.0,87.0,Light Rain
2021-05-15,Sydney,Australia,13.9,4.2,0.2,49.1,Cloudy
2021-05-15,Cairo,Egypt,27.8,15.3,0.0,85.9,Clear
2021-05-16,New York,USA,15.8,6.8,0.4,76.9,Clear
2021-05-16,London,UK,14.5,6.2,0.0,71.5,Cloudy
2021-05-16,Tokyo,Japan,23.3,10.5,0.7,59.5,Sunny
2021-05-16,Sydney,Australia,12.9,9.6,0.4,91.6,Clear
2021-05-16,Cairo,Egypt,25.4,21.3,2.0,42.4,Cloudy
2021-05-17,New York,USA,13.2,6.8,0.4,41.2,Clear
2021-05-17,London,UK,19.0,9.6,0.6,34.3,Light Rain
2021-05-17,Tokyo,Japan,18.1,11.3,2.5,77.8,Cloudy
2021-05-17,Sydney,Australia,14.2,8.6,0.0,47.0,Cloudy
2021-05-17,Cairo,Egypt,26.5,21.4,0.1,81.1,Sunny
2021-05-18,New York,USA,9.2,7.199999999999999,0.0,27.3,Clear
2021-05-18,London,UK,15.7,11.0,1.7,81.1,Partly Cloudy
2021-05-18,Tokyo,Japan,20.4,11.6,0.2,50.0,Partly Cloudy
2021-05-18,Sydney,Australia,14.5,3.0,0.0,42.3,Clear
2021-05-18,Cairo,Egypt,28.3,20.3,0.0,75.2,Sunny
2021-05-19,New York,USA,14.1,7.9,0.0,88.9,Light Rain
2021-05-19,London,UK,11.2,9.2,3.9,50.7,Cloudy
2021-05-19,Tokyo,Japan,20.0,7.9,8.9,71.2,Heavy Rain
2021-05-19,Sydney,Australia,7.3,5.3,0.0,31.3,Sunny
2021-05-19,Cairo,Egypt,30.7,19.4,0.0,56.0,Hazy
2021-05-20,New York,USA,13.5,3.3,0.0,56.6,Sunny
2021-05-20,London,UK,12.8,6.9,0.4,46.0,Sunny
2021-05-20,Tokyo,Japan,19.6,9.0,2.5,41.3,Partly Cloudy
2021-05-20,Sydney,Australia,16.0,7.9,0.3,99,Clear
2021-05-20,Cairo,Egypt,28.9,18.7,0.0,48.1,Sunny
2021-05-21,New York,USA,14.2,8.5,0.2,57.1,Light Rain
2021-05-21,London,UK,17.4,5.0,0.1,77.3,Light Rain
2021-05-21,Tokyo,Japan,17.6,15.1,0.0,67.8,Cloudy
2021-05-21,Sydney,Australia,12.6,9.0,0.7,77.4,Cloudy
2021-05-21,Cairo,Egypt,33.3,21.6,0.1,89.5,Partly Cloudy
2021-05-22,New York,USA,19.3,6.2,0.3,31.1,Cloudy
2021-05-22,London,UK,16.5,4.7,1.1,39.3,Partly Cloudy
2021-05-22,Tokyo,Japan,17.5,9.7,0.0,46.8,Sunny
2021-05-22,Sydney,Australia,12.2,5.5,0.0,20.6,Sunny
2021-05-22,Cairo,Egypt,32.1,23.1,0.0,35.6,Sunny
2021-05-23,New York,USA,13.9,9.3,0.5,20,Clear
2021-05-23,London,UK,19.8,9.3,0.9,38.5,Sunny
2021-05-23,Tokyo,Japan,20.3,9.5,0.7,64.1,Cloudy
2021-05-23,Sydney,Australia,11.0,4.6,0.1,99,Cloudy
2021-05-23,Cairo,Egypt,32.4,20.4,0.3,68.3,Partly Cloudy
2021-05-24,New York,USA,12.4,5.9,0.0,65.5,Partly Cloudy
2021-05-24,London,UK,14.9,9.2,0.1,51.5,Clear
2021-05-24,Tokyo,Japan,19.8,11.3,3.6,40.7,Sunny
2021-05-24,Sydney,Australia,15.5,10.1,1.1,66.1,Partly Cloudy
2021-05-24,Cairo,Egypt,28.3,19.1,0.0,31.5,Sunny
2021-05-25,New York,USA,12.7,8.5,0.1,57.5,Light Rain
2021-05-25,London,UK,17.9,6.9,0.1,51.6,Partly Cloudy
2021-05-25,Tokyo,Japan,17.7,9.1,0.2,24.3,Cloudy
2021-05-25,Sydney,Australia,9.0,5.8,1.7,80.0,Partly Cloudy
2021-05-25,Cairo,Egypt,31.0,22.9,0.0,76.1,Partly Cloudy
2021-05-26,New York,USA,13.5,7.7,0.0,20,Clear
2021-05-26,London,UK,16.2,7.6,11.2,47.2,Heavy Rain
2021-05-26,Tokyo,Japan,15.7,11.4,0.1,39.4,Sunny
2021-05-26,Sydney,Australia,19.1,8.8,0.0,68.3,Partly Cloudy
2021-05-26,Cairo,Egypt,30.5,19.0,0.1,74.3,Hazy
2021-05-27,New York,USA,18.7,3.1,0.1,61.8,Clear
2021-05-27,London,UK,14.9,8.8,0.2,29.8,Light Rain
2021-05-27,Tokyo,Japan,20.2,12.6,0.1,71.5,Partly Cloudy
2021-05-27,Sydney,Australia,16.1,4.2,0.0,46.1,Cloudy
2021-05-27,Cairo,Egypt,26.5,21.0,0.8,61.3,Light Rain
2021-05-28,New York,USA,17.7,7.0,0.8,60.6,Cloudy
2021-05-28,London,UK,18.9,7.8,25.1,68.8,Heavy Rain
2021-05-28,Tokyo,Japan,18.8,8.9,2.2,91.7,Clear
2021-05-28,Sydney,Australia,20.4,5.4,0.4,51.0,Light Rain
2021-05-28,Cairo,Egypt,27.4,20.7,0.1,49.4,Clear
2021-05-29,New York,USA,15.6,6.1,0.3,35.3,Partly Cloudy
2021-05-29,London,UK,14.5,8.7,18.0,84.2,Heavy Rain
2021-05-29,Tokyo,Japan,18.7,7.9,0.0,35.2,Sunny
2021-05-29,Sydney,Australia,10.8,5.8,0.3,55.4,Partly Cloudy
